TimeStamp,btcusd,ethusd,ustusd,xrpusd,ltcusd,solusd,eosusd,dotusd,adausd,iotusd,uniusd,xtzusd,trxusd,omgusd,zecusd,etcusd,udcusd,dshusd,xlmusd,neousd
1542240000000,-0.08674730351740535,-0.11242580574579483,-1,-0.06600944103748951,-0.11167478834727461,-1,-0.10422572389407232,-1,-1,-0.1282305563201065,-1,-0.11177468344026908,-0.10941183787700494,-0.10933666403746581,-0.12801298028020633,-0.1139343159487416,-1,-0.0994519887901657,-0.08567465895233385,-0.11546052630343276
1542326400000,-0.03151192538951671,-0.021718311137949163,-1,0.006348573317086935,-0.009198795306191027,-1,-0.0014055700641020833,-1,-1,-0.03045850459558827,-1,-0.028399474521698,-0.02851889808348977,-0.021571729777067495,-0.005474143989542531,-0.0374598897658155,-1,-0.045666876271935816,0.016556533212700023,-0.050346450148425544
1542412800000,-0.014781275000173387,-0.03639387614018094,-1,-0.01736831224241705,-0.0406206319662977,-1,-0.03479670573670673,-1,-1,-0.03018316243327301,-1,0.001966217453542536,-0.014648851634722319,-0.026872054063303726,-0.03120335874153395,-0.043720618476133656,-1,-0.013901489240790248,-0.007173778946194885,-0.027089865899974006
1542499200000,-0.003414669943745232,-0.003962867505010392,-1,0.04438903977421286,-0.009388641128516388,-1,0.006391874857863761,-1,-1,-0.003192572730559327,-1,-0.013483350337287101,-0.0038798349933175506,-0.014062045103806467,0.02783336619423431,-0.009968979600637402,-1,-0.03372828649288627,0.018101517531756175,-0.017816270022107564
1542585600000,0.004316215890842913,0.014976070914382657,-1,0.028100321744288965,0.0004468432947905783,-1,0.00415980253478671,-1,-1,-0.0016971758225812592,-1,0.00918842605440617,-0.005267051047181168,0.03025746121702193,0.015163827542794156,0.004930450796037538,-1,-0.008201044995383764,0.02091030709760751,0.0028467518829657814
1542672000000,-0.13659794523446972,-0.1694293283267328,-1,-0.05798116295533145,-0.13279940437080537,-1,-0.11450030033697582,-1,-1,-0.14521234274811753,-1,-0.27096462817034295,-0.17223319884961397,-0.2011240046267587,-0.13385893397954668,-0.17627571896570185,-1,-0.1832802434667395,-0.10301566337609398,-0.20895224333107393
1542758400000,-0.07322801875783004,-0.11440433311754561,-1,-0.08500899966792082,-0.0928749743441024,-1,-0.07742131635409194,-1,-1,-0.15853269482994,-1,-0.14595391262307983,-0.11558970875485386,-0.15434028231891123,-0.14263389415466063,-0.10722788043964046,-1,-0.029659517680946736,-0.14107859825990549,-0.09830317127074877
1542844800000,0.017628073077269078,0.027597549859636986,-1,0.019879604087715056,0.035629682207166634,-1,0.006674916023849088,-1,-1,0.09092174443291971,-1,0.02020270731751947,0.0462382858119277,0.04051972298825542,-0.006876220877208197,0.029683199595639385,-1,0.07079438475134577,0.04048254297370331,0.005951825056695219
1542931200000,-0.06523113836572933,-0.08873258173202236,-1,-0.06201111146931413,-0.09239992015697482,-1,-0.09303738985016013,-1,-1,-0.0900672682405327,-1,-0.08459974186615063,-0.07481165825598386,-0.11055970161842174,-0.09405643582175104,-0.0929211912838794,-1,-0.1286613729149557,-0.09390463007577554,-0.10348265870573355
1543017600000,0.010730790006340701,-0.012624726017587577,-1,-0.02939642306334571,0.02369947127150032,-1,0.04050488978608852,-1,-1,0.05150679940162358,-1,-0.06777473855985178,0.007220247973487097,-0.0541706537061714,0.005307483010180324,-0.007814456799216992,-1,-0.008080453899622801,-0.019094300701388775,0.03352113117226916
1543104000000,-0.1144418730755295,-0.08319055213380822,-1,-0.08527348325536659,-0.09863543188068782,-1,-0.10090225824245654,-1,-1,-0.1236582955658119,-1,-0.11272017483488601,-0.09423162496311682,-0.12278831576405684,-0.14013775717398844,-0.08551033010649058,-1,-0.07729591465325632,-0.12658492250409895,-0.13718125890550037
1543190400000,0.038303613076318924,0.031876230126478264,-1,0.00669563625060362,0.06187742052277634,-1,0.02911686561415855,-1,-1,0.028404276430936876,-1,0.1046128650713897,-0.00737893616671034,0.023127645823629493,0.04321413078743009,0.005311277307879466,-1,-0.006886148780093723,0.009541499229563849,0.033757117954095375
1543276800000,-0.06159507791537656,-0.07544818154349793,-1,-0.05706948174567727,-0.04872065412046273,-1,-0.049020294707230835,-1,-1,-0.05945844092625215,-1,-0.11764606945747061,-0.052815936108055045,-0.08312342155187528,-0.054744218057663184,-0.10443701243688898,-1,-0.019607618865644372,-0.10929556197191027,-0.08413522904254449
1543363200000,0.012123861970671918,0.019847088537100314,-1,0.014956314622355879,0.052316191962352314,-1,-0.06217085556338772,-1,-1,-0.0016038495819747384,-1,0.01504733872905869,0.008527053840474206,-0.015666847231535493,0.09784389640588809,0.049142835659597706,-1,-0.003375391456833964,0.0027201648870668724,0.0181028279606835
1543449600000,0.09984046225262756,0.09865123671612393,-1,0.07309176423136643,0.09947159834794725,-1,0.0783554032899004,-1,-1,0.09464004299835743,-1,0.002442765176120328,0.21872190309745732,0.13219996952472043,0.08010762477287768,0.09057451263318829,-1,0.10290152062138772,0.09719141580655055,0.1330431113648213
1543536000000,0.0064529036376331905,-0.042629675301731854,-1,-0.026686689207527967,-0.024291524446410303,-1,-0.07792961352534891,-1,-1,0.027388261264079894,-1,-0.021459938416090157,0.0615449143298766,0.034479895098120814,0.09739315713660485,-0.010019505164631345,-1,-0.027511317099650195,0.013526539745820253,0.015290853825261014
1543622400000,-0.06993854165695297,-0.04444029772682251,-1,-0.053280204412573764,-0.0625410819404029,-1,-0.05474966422405982,-1,-1,-0.07649540395049922,-1,-0.13712157018294707,-0.0921075647400433,-0.09468384696251826,-0.09295172117595582,-0.07767319231530075,-1,-0.05769507041035989,-0.03457470454139635,-0.100878743030037
1543708800000,0.04734569185160706,0.04938851933826439,-1,0.03126265161030034,0.07178479638498696,-1,0.029883482311139173,-1,-1,0.04468360762664005,-1,0.02370448708583116,0.04833028832780229,0.07783526258837489,-0.005010376756681717,0.05851218812739603,-1,0.037129402989761896,0.04371271481387297,0.06626662751506225
1543795200000,-0.012099217631551968,-0.018917885356475886,-1,-0.012388026855392552,-0.013985834448795195,-1,-0.036059339842227006,-1,-1,-0.018435562155684954,-1,-0.04441755973541549,-0.014488071745746187,-0.01713733109059214,-0.012286130235371536,0.06767371514718244,-1,-0.02195620192442528,-0.0310183005261399,-0.02070224275008245
1543881600000,-0.07193467025576056,-0.0712853038094061,-1,-0.06174852040084455,-0.09281922653308948,-1,-0.1010657571044257,-1,-1,-0.07994933976571607,-1,-0.09815029573259171,-0.0737307388771302,-0.10139694243619092,-0.11379872386583413,-0.14803788337696053,-1,-0.10204687629708425,-0.07046753595716006,-0.09068999269557916
1543968000000,0.02103951629395332,0.014994147060252738,-1,0.012156132537303799,0.008112529060926616,-1,-0.049448807734202745,-1,-1,0.020495429926694196,-1,0.005011400009693055,0.03366228287997597,0.01733873440192086,0.053368216621438265,-0.01526441011423605,-1,0.010309006514327066,-0.01498029558703582,0.038964158986550694
1544054400000,-0.05452130998759154,-0.07693578665210328,-1,-0.044211834265905435,-0.06610459205866653,-1,-0.11803591980138955,-1,-1,-0.07954436929146896,-1,-0.12024003934943563,-0.031439820768648194,-0.07564316956265844,-0.12183093262211682,-0.09824032288710763,-1,-0.0926341075748995,-0.09872717861371211,-0.08872207935696852
1544140800000,-0.06407513088206007,-0.10313341548002343,-1,-0.08157821661247308,-0.08387124861854925,-1,-0.16166770842603603,-1,-1,-0.10280601466920958,-1,-0.11214857010882523,-0.07755130410680876,-0.09824030853443647,-0.1278046806139824,-0.1313290483419989,-1,-0.17494182640601524,-0.12323264042394734,-0.14475376371904458
1544227200000,-0.0218111466266227,0.02578772995107356,-1,-0.021519428623741847,-0.05915086416352342,-1,-0.06015649145364486,-1,-1,0.020839882121652765,-1,0.08054534653810237,0.031985669151342634,0.055705883984276644,0.029796203402874758,0.09397643338587927,-1,0.04805572817959835,-0.018998154621610412,0.015685189423910482
1544313600000,0.013520119831461152,-0.022544062962099203,-1,0.01812013727683026,-0.018914972252390628,-1,0.054136798658521265,-1,-1,-0.03657313904167745,-1,0.029474062245628003,0.027427333730400766,0.019012548743808144,-0.04443593983967183,0.0005141784826755795,-1,0.0038334808152319035,0.03126292458603678,-0.01328879927422909
1544400000000,0.037686470606670366,0.03207552586672008,-1,0.022143001691727195,0.043795745686277886,-1,0.09627227507275798,-1,-1,0.04231615554429557,-1,0.024128122391151995,-0.0007295010536530513,0.02771354198557818,0.05821495627353694,0.029927799445319446,-1,0.10733395808645897,0.03671047731187221,0.05828622991522277
1544486400000,-0.03322008194631559,-0.03856419299902158,-1,-0.03530342638383396,-0.05027529345938081,-1,-0.04858971486898891,-1,-1,-0.012115712043456756,-1,-0.10895442996856745,-0.01863568091621579,-0.041525400658069284,-0.0722810148604994,-0.017260026929830564,-1,-0.10493101549829555,-0.04282552906176305,-0.04359097201687504
1544572800000,-0.026898421401861522,-0.03731829853992576,-1,-0.015548433682222296,-0.04378394125792609,-1,-0.04923682997072962,-1,-1,-0.04168720554268812,-1,0.03669204905296887,-0.006339756456965776,-0.031462582911133435,-0.0502217935692358,-0.053723256994058846,-1,-0.07942601553271582,-0.004714210262727302,-0.0537782710996063
1544659200000,0.03111885282465795,0.03200627318709854,-1,0.03399521429747695,0.04378394125792604,-1,0.07932074889340691,-1,-1,0.04113298814739222,-1,0.12375619665934538,0.015737835027261917,-0.015952793739390594,0.035259539108459234,0.059947028538707856,-1,0.024064753500428786,-1,0.042340105159632005
1544745600000,-0.05329022594260187,-0.04353231146484777,-1,-0.027667956411609265,-0.054215278689905326,-1,-0.069394975957686,-1,-1,-0.0578911543220134,-1,-0.10533406098129927,-0.025134634109282048,-0.05101951157857095,-0.06788613358232715,-0.010165239565718465,-1,-0.06532122345714995,-1,-0.0538275868205877
1544832000000,-0.02279610247069468,-0.03257255404985834,-1,-0.03881739119376501,0.011990906969775967,-1,-0.016742874486594426,-1,-1,-0.029857070929610978,-1,0.08069978002293829,-0.025240345650311063,-0.05999748545073786,-0.05170036127526549,-0.03656017074296763,-1,-0.031181598802879944,-1,-0.015028732673980501
1544918400000,0.0010364590612030246,0.006408438396827637,-1,-0.008608768204375354,0.01417692327492185,-1,0.04490485350827103,-1,-1,0.03450037917075936,-1,-0.08204986162997369,0.003402415902166368,-0.007426433212184249,0.016392175127143138,-0.027353460748795518,-1,0.060089899512705894,-1,-5.251779041361387e-05
1545004800000,0.0055602118182477,0.011379593304852801,-1,0.009223291456106467,0.08150458890868494,-1,0.00919665484777712,-1,-1,0.013447007331188216,-1,-1,0.01881220883160759,0.037960507972661935,0.02583144241887682,0.0011400962173069569,-1,0.012629890251059454,-1,0.012664122215730326
1545091200000,0.09414159476152015,0.11698989512498295,0.010892930116040209,0.1435830936648056,0.13408622011610805,-1,0.2319097880188935,-1,-1,0.14302688187887042,-1,-1,0.09400078297342596,0.10447161151546523,0.10663377422520905,0.10236362577636918,-1,0.13290328078431438,-1,0.14631664119939986
1545177600000,0.04676316575873139,0.07183397188773312,0.0011600929375304458,0.07457878642830225,0.04262516098302889,-1,0.10597209906628427,-1,-1,0.1372504299624977,-1,-1,-0.013608486063677667,0.06473570809789969,0.04173704550935505,0.05704412066149411,-1,0.03600889555852405,-1,0.04771938027828907
1545264000000,0.0005525080056885529,-0.022818354432758366,0.0010622375582367899,-0.021775870503550683,-0.04272558107382598,-1,-0.07853674999865776,-1,-1,-0.0485353768484164,-1,-1,-1,-0.004554828393080172,-0.03581204912075991,0.03184917325755133,-1,-0.014242979640989537,-1,-0.04314537258677769
1545350400000,0.10158158617800449,0.14550750553350097,0.0032761640403615403,0.08300237948834945,0.11459037642699768,-1,0.10303250338746288,-1,-1,0.21721300583274655,-1,-1,-1,0.19085988056787878,0.14550686604729124,0.09266061510585633,-1,0.2887908407105626,-1,0.09560473419835507
1545436800000,-0.05642904672219068,-0.05890370955623868,-0.004241787908363253,-0.054771520897823486,-0.06693741608711842,-1,-0.0417008767103782,-1,-1,-0.06612406673951114,-1,-1,-1,-0.09700002734120028,-0.06362960877312834,-0.05411147425438084,-1,-0.13760738266817132,-1,-0.04638428473181335
1545523200000,0.038610267380699295,0.07745917315141007,0.012194687584415007,0.016252605614286025,0.04606436534585576,-1,0.00913892979264407,-1,-1,0.05944553392328777,-1,0.009844995623703298,0.058230183135012124,0.056931151941626956,0.03635347533330557,0.038674939937529906,0.0,0.030644172801358036,0.016944748528746528,0.031165238434117257
1545609600000,-0.014810266874703673,0.10471289563867855,-0.010360798744592148,0.01939229318376696,0.03947507466330938,-1,0.060448403270173416,-1,-1,0.04883089819660727,-1,0.09361371274452665,-0.013740178102723521,0.052622959660440644,0.016542095723503555,0.03962987960399124,-0.0034829756572514357,0.029038313621791555,0.03948659084492681,0.07016543224053366
1545696000000,0.019184832524511208,0.06881345637971822,-0.0041551975521689575,0.0908756890349023,-0.0061721333960177115,-1,-0.014764168521007722,-1,-1,-0.015461757021989143,-1,0.03565547569065985,0.0005607214763098354,-0.0371628780674003,0.04342970844133011,0.04133780014711633,-0.0054421903026851985,0.00844406935325221,0.0376143826772912,0.09627225908507332
1545782400000,-0.06189282606183377,-0.07518744219047233,0.011457305324840027,-0.06094148121685787,-0.062278823949091504,-1,-0.08891133560778705,-1,-1,-0.06759521970774499,-1,-0.06915157015818306,-0.04212303826536697,-0.07741769914404938,-0.09797701737446117,-0.0712251984648943,0.009697515872823598,-0.08090887656419189,-0.09143262240954926,-0.0910558430042502
1545868800000,0.005850136113870326,0.010476785195414092,-0.003740473358384633,-0.010704349255063365,-0.012439385002243328,-1,0.019767040740776582,-1,-1,-0.0026591831299870904,-1,0.04081723317098402,0.00931141548192663,0.010355951527268445,-0.013296940532051738,0.14119697014396462,-0.0016419571950901765,0.0009684439730359904,0.0014668733785003004,0.016852276371170576
1545955200000,-0.05424837094852294,-0.123447451397221,0.0014402998313006602,-0.10665748059776936,-0.09006298622401757,-1,-0.11108089168995183,-1,-1,-0.04877389211247336,-1,-0.0817996050578726,-0.09774120727648289,-0.12882713001287502,-0.08346075131587812,-0.13209791234529344,0.0009661836500411824,-0.10107279244019259,-0.09725017112037264,-0.12009348158570149
1546041600000,0.0827984238064394,0.18683143152276294,0.007741974153615459,0.11447243039705594,0.15348499014322045,-1,0.14783921551996998,-1,-1,0.14730641627327035,-1,0.06031575728026156,0.11833291017468626,0.12250757767966974,0.12080187948317775,0.10450322060522355,0.0027003584737693626,0.11041719028297092,0.11420657253886252,0.14776320662232684
1546128000000,-0.033503844715602776,-0.007093369668264984,0.004085710467639745,-0.03762411888117997,-0.045631582100395376,-1,-0.013298263712173164,-1,-1,-0.02827812132306495,-1,0.030848312547983637,-0.033515168971037526,-0.0038375063634940453,-0.04614249223559453,-0.023147721951771304,0.006623494337049076,-0.0590761569474616,-0.03835639503042479,-0.007228888294638844
1546214400000,0.019242820176528643,0.014541804786356752,-0.008475030491826241,0.017344065333675954,0.02663785887278404,-1,0.018575704942994233,-1,-1,0.013695092160781403,-1,-0.015075328037220413,0.005121337861031098,-0.028578176152518935,-0.004331972118740542,0.0234776944570566,-0.011837874633869675,0.025951600672595332,0.008037496142323934,0.026019478469612743
1546300800000,-0.03821077734794046,-0.05847698858250356,-0.008258161008854679,-0.058348873691785846,-0.059569172678041675,-1,-0.045866824045097496,-1,-1,-0.01844989738139154,-1,-0.088818758113031,-0.06808978007440968,-0.061686747746203544,-0.06479207180036492,-0.05568349605860068,-0.01021757538931737,-0.03839603030738679,-0.05898055849757552,-0.08845721508063019
1546387200000,0.03599860952775359,0.06937515134986946,0.007588528803222823,0.04517054132809674,0.06239133304721511,-1,0.04029700347012041,-1,-1,0.045078054317991514,-1,0.038600563089311174,0.04485924577910905,0.06821383102212737,0.06497158597022666,0.05989025501512424,0.015720847786948246,0.03479470792574485,0.04552073415847796,0.06213130960872361
1546473600000,0.018920931895903936,0.0895749173333525,0.004011083593807289,0.02417130939813185,0.03939552304796639,-1,0.0774480274356648,-1,-1,0.06494073680507313,-1,0.014576031089798797,0.030742989352951753,0.0600344583878422,0.025694275083656456,0.019108458660513677,0.0019238174459846496,0.043416253272126774,0.029343570755189778,0.017739794276463827
1546560000000,-0.03178773217087929,-0.04529318093801061,-0.006118565933371926,-0.05027222644677233,-0.04706119300024488,-1,-0.07274979320290587,-1,-1,-0.03781670977728343,-1,-0.030349324828838422,-0.009411605880470797,-0.04450107945941233,-0.04661923163919717,-0.06962491078142814,-0.0005767567207847145,-0.05907215034467989,-0.06216406461872604,-0.058218086248736346
1546646400000,0.008149631913868713,0.03950590932853783,0.0006710444579088727,0.002199026256392317,0.013436863320890991,-1,0.013209850299164182,-1,-1,-0.012686475945552297,-1,2.0460986015533623e-05,0.07437253899668528,0.006584002768580029,-0.00014997875329141776,0.04048252435158408,-0.003660537754730506,0.0020190478415940036,0.019261820531560635,-0.0074957586900340325
1546732800000,-0.010957690328616505,-0.0013888891121542938,-0.006441400919245333,-0.02151799600528676,0.07037582405973981,-1,-0.015086024269317004,-1,-1,-0.02377856347537585,-1,0.009428748920256426,0.028064033652314933,0.018259949052219157,-0.018739929710164492,-0.03443442751995549,-0.0022221157880404556,-0.005678302510230995,-0.022898817959436962,0.026638123862961726
1546819200000,0.0641581890935278,0.01654069413275649,0.007111995378441872,0.042768560907898726,0.12019199578021457,-1,0.06804025674961403,-1,-1,0.03625877942947867,-1,0.05640818823017914,0.0326776960259173,0.04784750505692266,0.06713004053381558,0.07108712905808659,-0.0033909832425582567,0.06408475590974351,0.07211687251472627,0.10259153547611952
1546905600000,-0.013784331523027306,-0.038614195291821495,-0.007111995378441809,-0.010434691639186915,-0.035948103916288665,-1,-0.039279779674854,-1,-1,-0.030978767162931357,-1,-0.07246770304103274,0.028033362544099983,-0.05614793505336334,-0.0177174403561706,-0.1218723744732477,-0.010929070532190093,-0.03110337556984041,0.01894919781183125,-0.022008544154978348
1546992000000,-0.0033845099815188236,-0.012636583966059878,0.0005785363192898088,0.005537808933001606,0.0362717647723339,-1,0.0044464907223194785,-1,-1,-0.020827647782554533,-1,0.03419673031238281,0.10236867101722838,-0.0015763550062259097,-0.005542784279109114,0.01642694260101431,0.006942095833769603,-0.024342701010402083,0.002689236770596884,0.07444214973549651
1547078400000,-0.004105978981983122,-0.0011125291550300978,-0.005897440595276536,0.0033824756258342965,-0.01968364602463716,-1,0.04050645178413539,-1,-1,0.014477573082771611,-1,0.043677785476201325,0.07017575100230737,0.02120266732360529,-0.0036144617663650563,-0.0018778977024050969,0.013260611483749645,0.0491685343214642,-0.0045125358606753355,-0.003610073436050867
1547164800000,-0.0950677522956963,-0.16469366487532755,0.005125984433582712,-0.11319043376341718,-0.14753791439454159,-1,-0.1841491540129786,-1,-1,-0.1764343674744608,-1,-0.14139332399058108,-0.08732818358185654,-0.17848056137871499,-0.10398591512136539,-0.11952819143668984,-0.024923408452456962,-0.15403919560696505,-0.13413233714595066,-0.14431456421558994
1547251200000,-0.0015903182639874513,-0.009619188280915873,-0.003672566223173511,-0.0013705979143394274,-0.04741995051343488,-1,-0.011899790791619227,-1,-1,0.008964108469615132,-1,-0.006385155341040294,-0.0373031611967585,0.012005496900928472,0.02509245954170228,0.0064456126428201225,0.006974830574715366,-0.0071698445830541465,-0.039420351989141615,-0.008830217305462582
1547337600000,-0.0015117977070843182,-0.006647660659455724,0.0,0.0013408222737889323,0.00774482941879591,-1,0.008624922062812223,-1,-1,-0.003010857198847629,-1,-0.033099842232983456,-0.06400979011912585,-0.0009125475918436616,-0.004156318714933476,0.01874341589449154,-0.001567552001204292,0.0025849074827091565,0.020644327580344894,-0.020570676489081667
1547424000000,-0.030224717975925627,-0.07789367929775698,0.00029043032296686635,-0.04320194839237475,-0.06798964863162002,-1,-0.07108954656005523,-1,-1,-0.08879912633182424,-1,-0.10465298729864822,-0.10020305273421753,-0.07534943724178673,-0.04959423759353641,-0.07279586742500975,0.0016654424618570201,-0.04905781818360964,-0.037011616543422915,-0.07752208977377853
1547510400000,0.0430827474056769,0.10971103501682015,0.0011608785283583468,0.054276652207917477,0.0712905868939137,-1,0.09400761651854253,-1,-1,0.0713166113960817,-1,0.0831443003820512,0.19464836927460955,0.07260678734338782,0.058504672282907205,0.03614713037283383,0.008188776505351885,0.040110822385495716,0.06374068784240104,0.10997725509081063
1547596800000,-0.02621204976350738,-0.07159691928766027,-0.004554492101840972,-0.025319318146549197,-0.03641737168670171,-1,-0.03694811601814873,-1,-1,-0.02813857670344638,-1,-0.04187522352276929,-0.05391622025019639,-0.04493735774662275,-0.048313359646298154,-0.045238422420008355,-1,-0.034575661487020425,-0.041069572199015934,-0.0560112745291459
1547683200000,0.00755564605308469,0.01668054869986122,-0.0055515117011458795,0.009917734715867429,0.013266045986996338,-1,0.01978152026456534,-1,-1,-0.004995847193371666,-1,0.04497304006138905,0.027183818136348053,0.02700207345985445,-0.012204773672166078,0.029025968498843997,-1,0.014909127593125356,0.012860115729604753,0.01532666840040784
1547769600000,0.011321538402629465,0.004893481388344324,0.005065768261274774,0.0005381487812247327,0.008922662607351793,-1,0.031885544714846566,-1,-1,0.04781982312184133,-1,-0.01353302009653785,0.007131132798004995,0.024019878659684638,0.025809429210772047,0.03999364795985761,0.0021524320999676237,0.013263710109827293,0.021797730887134485,0.025847686940970227
1547856000000,-0.011871525810915584,-0.021900694035577317,-0.0074124985843691095,-0.016575631147056128,-0.020354947923667866,-1,-0.02316491130662216,-1,-1,-0.013039414570942005,-1,0.031190164635144006,-0.024224210224182325,-0.020608229231320378,-0.02292100418838737,-0.020246308731380912,-0.004800401087013336,-0.019808117367385785,-0.02420804075896657,-0.03398919633824265
1547942400000,0.020672256708146295,0.02715390618051607,0.004785399043749902,0.018456874516575687,0.034186852224898694,-1,0.005731823216126685,-1,-1,0.02137583383386756,-1,0.03204069173573691,-0.004048182846569341,0.024392385718566882,0.018911960259143653,0.0008312459056759192,-1,0.033372222189332515,0.016294952035279933,0.051945238759839474
1548028800000,-0.04409302916388344,-0.053052015162469775,-0.011858814919476645,-0.03955489786505397,-0.05270973774437074,-1,-0.05230352303767993,-1,-1,-0.058094680878181856,-1,-0.03682752679824532,-0.044302078094481646,-0.04448609957479634,-0.036653074188011045,-0.03782756770513463,-1,-0.0656385925092833,-0.04510779162572266,-0.06788742473379415
1548115200000,-0.003774741749088993,-0.01673608499462015,0.0004928293431768611,0.0009616727641604655,0.007086201996905336,-1,-0.008549625838314952,-1,-1,0.017312142650224068,-1,-0.03568677615263484,0.07984892800042194,0.011776849624976783,-0.006155853231843962,-0.0017039954637216711,0.0018626543300175357,0.004875173723815983,-0.019582934197002393,-0.004639139706524899
1548201600000,0.01656914776166925,0.02416664034112772,0.005013034531345755,0.005103077553284005,0.024086140469889137,-1,0.05133557808570775,-1,-1,0.014849415361161682,-1,0.030899985892704214,0.03574868188911823,0.024365122040878057,0.013553369557719377,0.018058554362292152,-0.0026479689870457282,0.039773963513174436,0.013450297115508176,0.02943271862213202
1548288000000,-0.005005194059400153,-0.011976253204446088,-0.0004903643505311018,-0.0114485528248475,0.007829287825873534,-1,-0.0056650497477306015,-1,-1,-0.032897811851410476,-1,-0.03806334030626833,0.002092129130123532,-0.02062563497831643,-0.004295976309097345,-0.004645501995602805,-1,-0.008317124332090475,-0.0187247770130041,-0.01824162450310165
1548374400000,0.008844917928937986,0.0027838785339725503,0.0029385857173288665,0.009719516948865607,0.028404673654037083,-1,0.010889256555176547,-1,-1,-0.0034206411836971615,-1,0.0067587995968187995,0.018671399244100568,0.0005441753933796469,0.02647840992906899,0.006593859688496472,-1,0.029049282173906718,0.008872480569992583,0.02499254222451392
1548460800000,-0.006646550148165083,-0.015571102453515695,-0.004312886512802312,-0.01337708546360042,-0.0014449129545784098,-1,-0.005466337559234219,-1,-1,-0.02890059375375741,-1,7.140392010546966e-05,-0.013348773014290955,-0.02303470424198368,-0.022897149268812773,0.00475179657275207,-1,0.006116557351828705,-0.020595020364582224,-0.022892362937392753
1548547200000,0.000330624055911584,0.00025583081195260907,0.0004910385563923954,-0.0024772280271448096,0.005138000876953858,-1,-0.01492291909182104,-1,-1,-0.022174722723656386,-1,-0.043437512158688824,0.07289546004919223,-0.004463581458359654,-0.006152588011466616,-0.01023981824596234,-1,-0.0005116535947568763,-0.0041703962737264745,-0.007436054874757535
1548633600000,-0.009938760990896167,-0.033378331567390104,-0.005414731418177221,-0.026791293769199802,-0.02386878443925627,-1,-0.025885672631165844,-1,-1,-0.035471972375993546,-1,0.0017632965788624418,0.01299543396319159,-0.06067954423852754,-0.022824434635899678,-0.022281866618823074,-1,-0.040303049509766174,-0.049106632150589295,-0.01830412709972651
1548720000000,-0.025730238267655824,-0.051464989318563546,0.004923692861784741,-0.038159649011489175,-0.03152297674711387,-1,-0.04894735984465971,-1,-1,-0.05225770761689549,-1,-0.05879012281417354,-0.07481576604224148,-0.04000533461369913,-0.03430168541519962,-0.0644239451040838,0.007147433374622459,-0.04668628915521624,-0.08658202528510008,-0.05154399958575583
1548806400000,-0.007138645792735986,-0.013079409176195192,0.0004910385563923954,-0.02068280548014178,-0.004667341901379514,-1,0.014066900237595242,-1,-1,-0.010865454198038997,-1,-0.03942494453340595,0.015591165305857925,-0.010747538723581583,-0.01282999927876192,-0.008523781874279308,-0.0004879238935541081,0.001409443503233604,-0.039186069089129305,0.003619913455134615
1548892800000,0.01473199902165356,0.03891685194316735,0.0020597329630105622,0.11285705807437404,0.028580095978376036,-1,0.03306099802846702,-1,-1,0.0371852686899997,-1,0.033433346494693296,0.003319864481021034,0.032766776967498974,0.023357671579952093,0.026417620848548096,0.00068302681096156,0.019929195738233665,0.030487177132429037,0.013862926570342871
1548979200000,-0.006965499327013991,-0.018623872228628782,-0.0008822232596909263,-0.03437576251870466,-0.008541618300092268,-1,-0.007185760905294893,-1,-1,-0.021468613355838523,-1,-0.007867150210473245,-0.08093173544812764,-0.04345054335566453,-0.014001327244225913,-0.010837458979204566,0.007773066731769459,-0.012605725814982231,-0.04721876875048711,-0.02576157466740827
1549065600000,0.008062979173911652,0.0035873652968640484,0.000294160908136637,-0.010617768313593635,0.03888112666556008,-1,0.008574679245538246,-1,-1,0.0051335208319136915,-1,-1,0.03590995015923455,-0.0029830530595400776,-0.004839011801530762,-0.004949267714129852,-0.003684674003031097,-0.012471675748560857,-0.01155171361647292,0.01203978538153614
1549152000000,0.009386805354643367,0.036423389826417185,-0.0025522738896520225,0.011755496772075278,0.057313421978186355,-1,0.04619113493531327,-1,-1,0.02367622441046617,-1,-1,-0.001055727418774662,0.01927705723589271,0.01613924504998795,0.021566449862207654,-0.0006802390816699619,0.014595807254005182,0.031147314198377202,0.042034953583513744
1549238400000,-0.019220201895610477,-0.03982647427875345,-0.00601372148053996,-0.03503491855012282,-0.042541136790583745,-1,-0.03931710334083492,-1,-1,-0.04962372415710975,-1,-0.0059874016139347145,-0.03419038063239778,-0.012600139892452232,-0.029916847319265867,-0.033565887999075665,-0.006240878374015981,-0.01908900113276602,-0.04593492353933551,-0.0400778969933231
1549324800000,-0.0033495114409310797,-0.0007373272223442815,-0.0020786941412220127,-0.014630549622119859,0.015285389504818338,-1,0.00943736607101652,-1,-1,0.008602682574007732,-1,0.009923786291483527,0.058967639649180385,0.003232180942806094,0.0008602855859224079,-0.009248591382659616,0.003515285330698831,-0.0014824480893287579,-0.020235787578442303,0.0004533133914261931
1549411200000,0.009276636763182345,0.003313699644864641,0.0032645822137913044,0.00941579878774881,0.012556945364466816,-1,0.00408812742883761,-1,-1,0.00019438235069462194,-1,0.025008511909154273,-0.021500605048478217,-0.016722041929888583,0.00010236567073803578,7.678623994340182e-05,-1,0.023372469869598376,-0.01216971104834342,-0.00529351969773082
