currency,btcusd,btcusd,btcusd,btcusd,btcusd,btcusd
long_threshold,-0.003,-0.004,-0.005,-0.006,-0.007,-0.008
long_trades,42342,28250,18770,12577,8595,6021
long_wins,22420,15263,10307,7018,4901,3466
long_total_percent,17.631570806603715,14.291280002988115,10.882749247758806,8.330622114563724,6.529624723899493,4.927095093263304
long_average,0.0004164085495867865,0.0005058860178048891,0.0005797948453787323,0.0006623695725978949,0.0007597003750901098,0.0008183184011398944

currency,etcusd,etcusd,etcusd,etcusd,etcusd,etcusd
short_threshold,0.003,0.004,0.005,0.006,0.007,0.008
short_trades,42139,27499,18320,12394,8641,6054
short_wins,21287,13966,9396,6360,4504,3179
short_total_percent,9.807514378094222,6.409285590213168,4.724025044023565,2.9538182020404897,2.2486661214653383,1.7403628093639492
short_average,0.00023274198196668696,0.00023307340594978608,0.00025786162904058765,0.0002383264645829022,0.0002602321631136834,0.00028747320934323573

currency,udcusd,udcusd,udcusd,udcusd,udcusd,udcusd
long_threshold,-0.003,-0.004,-0.005,-0.006,-0.007,-0.008
long_trades,17,13,12,10,10,9
long_wins,8,5,4,3,3,3
long_total_percent,0.04313911951499932,0.03434149158604116,0.03215128264073625,0.01943774821884159,0.01943774821884159,0.01943774821884159
long_average,0.0025375952655881952,0.0026416531989262434,0.0026792735533946875,0.001943774821884159,0.001943774821884159,0.00215974980209351

currency,udcusd,udcusd,udcusd,udcusd,udcusd,udcusd
short_threshold,0.003,0.004,0.005,0.006,0.007,0.008
short_trades,8,5,5,4,4,3
short_wins,3,3,3,2,2,2
short_total_percent,0.07555166492527024,0.07555166492527024,0.07555166492527024,0.0686760461891785,0.0686760461891785,0.0686760461891785
short_average,0.00944395811565878,0.015110332985054048,0.015110332985054048,0.017169011547294624,0.017169011547294624,0.022892015396392833

currency,dshusd,dshusd,dshusd,dshusd,dshusd,dshusd
long_threshold,-0.003,-0.004,-0.005,-0.006,-0.007,-0.008
long_trades,42080,25816,16131,10172,6500,4357
long_wins,22253,14010,8968,5794,3768,2539
long_total_percent,10.223507635817342,9.130023431746432,7.411298235408057,5.795222002047196,4.290382538436442,3.0008901142443998
long_average,0.00024295407879794062,0.00035365755468494083,0.0004594444383738179,0.0005697229652032241,0.000660058852067145,0.0006887514606941473

currency,dshusd,dshusd,dshusd,dshusd,dshusd,dshusd
short_threshold,0.003,0.004,0.005,0.006,0.007,0.008
short_trades,40918,24736,15191,9652,6243,4163
short_wins,20541,12466,7647,4885,3180,2130
short_total_percent,2.9657377957289626,2.0999049924140505,1.1662617712376526,0.8626192830801448,0.5724639391497338,0.22320492546320875
short_average,7.248002824500128e-05,8.48926662521851e-05,7.67732059270392e-05,8.937207657274604e-05,9.169693082648307e-05,5.3616364511940607e-05

currency,xlmusd,xlmusd,xlmusd,xlmusd,xlmusd,xlmusd
long_threshold,-0.003,-0.004,-0.005,-0.006,-0.007,-0.008
long_trades,38085,24334,15970,10745,7386,5207
long_wins,19181,12466,8394,5800,4075,2903
